0.00, -0.03, 1.85, laptop
0.17, 0.06, 0.33, cup
1.31, -0.30, 1.43, person
0.69, -0.07, 1.13, bottle
0.89, -0.08, 1.14, laptop
0.00, -0.00, 1.87, laptop
0.17, 0.06, 0.33, cup
1.32, -0.33, 1.40, person
0.88, -0.09, 1.13, laptop
-0.02, 0.02, 1.96, laptop
0.17, 0.06, 0.33, cup
1.28, -0.35, 1.42, person
0.16, 0.06, 0.33, cup
1.27, -0.35, 1.43, person
-1.20, -1.19, 4.15, tv
-0.06, 0.01, 1.92, laptop
0.16, 0.06, 0.33, cup
1.25, -0.33, 1.47, person
-6.96, -2.11, 10.49, person
-0.03, 0.02, 1.81, laptop
0.16, 0.06, 0.33, cup
1.28, -0.34, 1.42, person
-1.22, -1.24, 4.32, tv
-4.31, -1.26, 6.69, person
0.88, -0.10, 1.15, laptop
-0.01, 0.01, 1.80, laptop
0.17, 0.06, 0.33, cup
1.28, -0.34, 1.41, person
-7.57, -2.23, 11.75, person
-1.09, -1.15, 4.02, tv
0.80, -0.09, 1.99, chair
0.88, -0.11, 1.13, laptop
0.70, -0.05, 2.00, bottle
-0.01, 0.00, 1.89, laptop
0.17, 0.06, 0.33, cup
1.30, -0.34, 1.42, person
0.69, -0.09, 1.13, bottle
0.89, -0.10, 1.14, laptop
0.22, 0.12, 0.63, dining table
-1.03, -1.13, 3.91, tv
0.02, -0.01, 1.90, laptop
0.17, 0.06, 0.33, cup
1.30, -0.33, 1.41, person
0.91, -0.09, 1.13, laptop
1.82, -0.26, 1.57, person
-0.02, -0.00, 2.04, laptop
0.16, 0.06, 0.32, cup
1.29, -0.33, 1.40, person
-3.97, -1.24, 6.32, person
0.89, -0.10, 1.14, laptop
0.80, -0.09, 1.98, chair
0.16, 0.06, 0.32, cup
1.27, -0.35, 1.40, person
-0.03, 0.02, 2.08, laptop
-1.86, -0.55, 3.05, person
-1.14, -1.18, 4.19, tv
0.70, -0.04, 2.00, bottle
0.68, -0.09, 1.13, bottle
0.88, -0.11, 1.14, laptop
-0.06, 0.03, 2.04, laptop
0.16, 0.06, 0.32, cup
1.25, -0.36, 1.41, person
0.86, -0.12, 1.14, laptop
-0.05, 0.04, 1.98, laptop
0.16, 0.06, 0.33, cup
1.26, -0.36, 1.41, person
0.86, -0.12, 1.15, laptop
0.17, 0.06, 0.33, cup
1.29, -0.35, 1.40, person
-0.01, 0.01, 1.99, laptop
0.70, -0.05, 2.00, bottle
0.88, -0.11, 1.14, laptop
0.80, -0.10, 1.98, chair
1.30, -0.34, 1.40, person
0.17, 0.06, 0.33, cup
0.01, 0.00, 1.81, laptop
0.89, -0.10, 1.15, laptop
0.69, -0.09, 1.14, bottle
0.17, 0.06, 0.33, cup
1.31, -0.34, 1.39, person
0.90, -0.11, 1.14, laptop
0.82, -0.09, 1.97, chair
1.31, -0.34, 1.40, person
0.17, 0.06, 0.33, cup
0.03, -0.00, 1.81, laptop
0.88, -0.10, 1.14, laptop
nan, nan, inf, person
1.30, -0.34, 1.40, person
0.17, 0.06, 0.33, cup
0.88, -0.10, 1.14, laptop
0.70, -0.09, 1.14, bottle
nan, nan, inf, person
0.17, 0.06, 0.33, cup
1.30, -0.35, 1.39, person
0.89, -0.11, 1.14, laptop
-6.79, -0.45, 10.59, chair
0.17, 0.06, 0.33, cup
1.29, -0.34, 1.40, person
nan, nan, inf, chair
nan, nan, inf, chair
0.39, 0.04, 0.37, chair
0.18, 0.07, 0.33, dining table
0.71, -0.05, 2.02, bottle
0.17, 0.06, 0.33, cup
1.29, -0.34, 1.41, person
0.69, -0.09, 1.15, bottle
nan, nan, inf, chair
-11.99, 3.82, 23.28, chair
0.80, -0.09, 1.99, chair
0.69, -0.05, 1.99, bottle
0.17, 0.06, 0.33, cup
1.28, -0.35, 1.41, person
0.01, 0.02, 1.84, laptop
0.88, -0.11, 1.16, laptop
0.69, -0.09, 1.15, bottle
0.17, 0.07, 0.33, cup
1.29, -0.36, 1.41, person
0.87, -0.12, 1.14, laptop
-0.15, -0.04, 0.51, person
0.17, 0.07, 0.33, cup
1.29, -0.36, 1.39, person
0.89, -0.12, 1.15, laptop
1.15, -0.19, 1.87, bottle
-0.15, -0.04, 0.51, person
0.17, 0.06, 0.33, cup
1.30, -0.36, 1.39, person
-0.14, -0.04, 0.51, person
0.86, -0.10, 1.96, chair
1.10, -0.17, 0.73, cell phone
0.20, 0.07, 0.33, dining table
0.90, -0.12, 1.12, laptop
0.17, 0.06, 0.33, cup
1.30, -0.34, 1.41, person
0.90, -0.10, 1.14, laptop
0.82, -0.09, 1.97, chair
-3.07, -1.18, 5.86, person
0.12, -0.01, 1.10, laptop
0.16, 0.06, 0.33, cup
1.30, -0.30, 1.42, person
0.69, -0.07, 1.15, bottle
-0.14, -0.06, 0.53, person
0.88, -0.08, 1.15, laptop
-0.03, -0.09, 0.50, tv
0.17, -0.01, 1.08, laptop
1.31, -0.31, 1.41, person
0.17, 0.06, 0.33, cup
0.70, -0.07, 1.15, bottle
-7.38, -3.51, 15.17, person
0.88, -0.08, 1.14, laptop
0.70, -0.03, 1.98, bottle
0.81, -0.08, 1.99, chair
0.17, 0.07, 0.34, cup
1.29, -0.33, 1.41, person
0.20, -0.01, 1.07, laptop
0.70, -0.08, 1.15, bottle
0.88, -0.09, 1.14, laptop
0.27, 0.09, 0.39, dining table
0.17, 0.07, 0.34, cup
1.29, -0.35, 1.41, person
0.88, -0.11, 1.15, laptop
0.21, -0.01, 1.07, laptop
-1.34, -1.31, 4.70, tv
0.17, 0.07, 0.33, cup
1.29, -0.35, 1.42, person
0.71, -0.04, 2.00, bottle
0.21, -0.01, 1.06, laptop
0.17, 0.07, 0.34, cup
1.31, -0.33, 1.41, person
-0.10, -0.05, 0.51, person
0.21, -0.01, 1.09, laptop
-1.12, -1.18, 4.14, tv
0.89, -0.09, 1.15, laptop
0.27, 0.08, 0.39, dining table
0.70, -0.04, 1.99, bottle
0.16, 0.07, 0.34, cup
0.17, -0.00, 1.10, laptop
-0.11, -0.05, 0.51, person
1.28, -0.32, 1.43, person
-1.47, -1.53, 5.20, tv
0.87, -0.09, 1.15, laptop
0.16, 0.07, 0.34, cup
0.13, 0.00, 1.11, laptop
1.25, -0.33, 1.45, person
-1.46, -1.43, 4.89, tv
0.10, 0.00, 1.11, laptop
0.16, 0.07, 0.33, cup
1.25, -0.32, 1.44, person
nan, nan, nan, person
0.19, 0.07, 0.33, dining table
0.66, -0.03, 1.98, bottle
1.25, -0.33, 1.47, person
0.16, 0.07, 0.33, cup
-1.26, -1.60, 5.68, tv
-0.12, 0.01, 2.03, laptop
1.23, -0.32, 1.49, person
0.15, 0.07, 0.32, cup
-1.26, -1.35, 4.64, tv
-0.12, 0.00, 1.93, laptop
0.15, 0.07, 0.32, cup
1.22, -0.31, 1.49, person
-1.19, 0.09, 2.08, person
0.63, -0.07, 1.15, bottle
-0.10, 0.00, 1.74, laptop
0.15, 0.07, 0.33, cup
1.23, -0.30, 1.49, person
0.19, 0.11, 0.56, dining table
-0.12, -0.02, 2.10, laptop
0.15, 0.07, 0.33, cup
1.25, -0.29, 1.49, person
-0.09, -0.02, 1.84, laptop
0.15, 0.06, 0.33, cup
1.24, -0.28, 1.49, person
-0.09, -0.02, 1.95, laptop
0.16, 0.06, 0.33, cup
1.25, -0.28, 1.48, person
-0.09, -0.03, 1.97, laptop
0.16, 0.06, 0.33, cup
1.24, -0.27, 1.48, person
0.85, -0.06, 1.16, laptop
-0.06, -0.02, 1.73, laptop
0.16, 0.06, 0.33, cup
1.25, -0.27, 1.48, person
0.70, -0.06, 1.24, bottle
0.85, -0.05, 1.17, laptop
0.16, 0.06, 0.33, cup
1.29, -0.26, 1.44, person
0.67, -0.05, 1.18, bottle
-0.07, -0.02, 1.90, laptop
0.16, 0.06, 0.33, cup
1.25, -0.28, 1.48, person
0.85, -0.06, 1.16, laptop
-0.07, -0.06, 1.94, laptop
0.16, 0.06, 0.33, cup
1.29, -0.24, 1.45, person
0.86, -0.04, 1.16, laptop
0.67, -0.05, 1.17, bottle
-0.11, -0.07, 2.13, laptop
0.15, 0.06, 0.33, cup
1.27, -0.23, 1.49, person
0.66, -0.04, 1.18, bottle
0.85, -0.03, 1.18, laptop
-0.06, -0.05, 1.82, laptop
0.16, 0.06, 0.33, cup
1.29, -0.25, 1.44, person
0.85, -0.04, 1.16, laptop
0.67, -0.04, 1.16, bottle
0.16, 0.06, 0.33, cup
-0.04, -0.06, 1.96, laptop
1.30, -0.25, 1.46, person
0.38, 0.06, 0.38, chair
0.68, -0.04, 1.15, bottle
0.87, -0.04, 1.15, laptop
0.16, 0.06, 0.33, cup
-0.05, -0.06, 1.87, laptop
1.29, -0.23, 1.45, person
0.68, -0.04, 1.16, bottle
1.99, -0.11, 1.82, person
-0.03, -0.05, 1.75, laptop
0.16, 0.06, 0.33, cup
1.30, -0.24, 1.44, person
0.68, -0.04, 1.16, bottle
0.16, 0.06, 0.33, cup
1.30, -0.25, 1.46, person
0.68, -0.04, 1.15, bottle
0.87, -0.04, 1.16, laptop
-0.04, -0.06, 1.95, laptop
0.16, 0.06, 0.33, cup
1.30, -0.24, 1.45, person
0.68, -0.04, 1.16, bottle
-0.03, -0.06, 1.88, laptop
0.16, 0.06, 0.33, cup
1.30, -0.24, 1.43, person
0.69, -0.04, 1.17, bottle
-0.04, -0.06, 1.93, laptop
0.16, 0.06, 0.33, cup
1.29, -0.24, 1.46, person
0.68, -0.04, 1.14, bottle
-0.02, -0.06, 1.86, laptop
0.16, 0.06, 0.33, cup
1.30, -0.24, 1.43, person
0.68, -0.04, 1.15, bottle
-0.03, -0.06, 1.91, laptop
0.16, 0.06, 0.33, cup
1.31, -0.24, 1.45, person
0.68, -0.04, 1.15, bottle
-0.04, -0.06, 1.93, laptop
0.16, 0.06, 0.33, cup
1.31, -0.24, 1.47, person
0.68, -0.04, 1.16, bottle
0.38, 0.06, 0.38, chair
-0.03, -0.06, 1.94, laptop
0.16, 0.06, 0.33, cup
1.30, -0.24, 1.47, person
-1.20, -0.49, 2.06, person
0.68, -0.04, 1.14, bottle
2.84, -0.20, 2.54, person
-0.03, -0.06, 2.00, laptop
0.16, 0.06, 0.33, cup
1.32, -0.24, 1.47, person
0.70, -0.04, 1.17, bottle
0.88, -0.03, 1.16, laptop
0.38, 0.06, 0.38, chair
-0.03, -0.07, 2.12, laptop
0.16, 0.06, 0.33, cup
1.30, -0.24, 1.46, person
0.69, -0.04, 1.16, bottle
0.38, 0.06, 0.38, chair
-0.01, -0.07, 1.92, laptop
0.16, 0.06, 0.33, cup
1.30, -0.24, 1.45, person
0.38, 0.06, 0.37, chair
1.77, -0.10, 1.57, person
-0.01, -0.06, 1.91, laptop
0.16, 0.06, 0.33, cup
1.31, -0.24, 1.46, person
0.38, 0.06, 0.37, chair
-0.01, -0.06, 1.89, laptop
0.16, 0.06, 0.33, cup
1.30, -0.24, 1.45, person
0.38, 0.06, 0.37, chair
-0.00, -0.06, 1.88, laptop
0.16, 0.06, 0.33, cup
1.31, -0.24, 1.45, person
-0.01, -0.06, 1.98, laptop
0.16, 0.06, 0.33, cup
1.31, -0.24, 1.45, person
0.69, -0.04, 1.14, bottle
0.90, -0.04, 1.17, laptop
-0.02, -0.07, 2.00, laptop
0.16, 0.06, 0.33, cup
1.31, -0.24, 1.46, person
0.69, -0.04, 1.14, bottle
0.90, -0.04, 1.17, laptop
-0.01, -0.07, 1.95, laptop
0.16, 0.06, 0.33, cup
1.32, -0.24, 1.46, person
0.89, -0.03, 1.15, laptop
0.00, -0.06, 1.93, laptop
0.16, 0.06, 0.33, cup
1.32, -0.24, 1.45, person
0.89, -0.03, 1.15, laptop
1.77, -0.11, 1.56, person
0.00, -0.06, 1.86, laptop
0.16, 0.06, 0.33, cup
1.31, -0.24, 1.45, person
0.90, -0.04, 1.16, laptop
0.71, -0.04, 1.16, bottle
-0.00, -0.06, 1.88, laptop
0.16, 0.06, 0.33, cup
1.39, -0.21, 0.95, person
1.31, -0.24, 1.45, person
0.90, -0.03, 1.16, laptop
0.01, -0.05, 1.58, laptop
0.16, 0.06, 0.33, cup
1.38, -0.21, 0.96, person
1.33, -0.25, 1.45, person
0.91, -0.04, 1.18, laptop
0.70, -0.05, 1.16, bottle
-0.00, -0.06, 1.83, laptop
0.16, 0.06, 0.33, cup
1.39, -0.21, 0.97, person
1.30, -0.24, 1.44, person
0.89, -0.04, 1.15, laptop
-0.00, -0.06, 2.00, laptop
0.16, 0.06, 0.33, cup
1.39, -0.20, 0.97, person
1.32, -0.25, 1.44, person
0.70, -0.05, 1.15, bottle
0.90, -0.04, 1.16, laptop
0.05, -0.03, 1.80, laptop
1.39, -0.25, 0.95, person
0.16, 0.06, 0.33, cup
1.32, -0.28, 1.41, person
0.72, -0.06, 1.13, bottle
0.92, -0.06, 1.14, laptop
1.39, -0.30, 0.93, person
0.07, -0.01, 1.88, laptop
0.17, 0.06, 0.33, cup
1.33, -0.32, 1.39, person
0.92, -0.09, 1.12, laptop
0.03, -0.03, 1.96, laptop
0.17, 0.06, 0.33, cup
1.39, -0.27, 0.96, person
1.32, -0.30, 1.42, person
0.71, -0.07, 1.13, bottle
0.91, -0.07, 1.14, laptop
0.03, -0.08, 1.96, laptop
0.16, 0.06, 0.34, cup
1.40, -0.19, 0.97, person
1.33, -0.23, 1.43, person
0.71, -0.04, 1.15, bottle
0.90, -0.03, 1.14, laptop
0.08, -0.11, 2.03, laptop
0.17, 0.06, 0.33, cup
1.42, -0.14, 0.95, person
1.39, -0.18, 1.39, person
-0.17, -0.08, 0.53, person
0.92, 0.01, 1.12, laptop
-0.67, -1.59, 4.34, tv
0.08, -0.09, 2.14, laptop
1.43, -0.19, 0.95, person
0.17, 0.06, 0.34, cup
1.40, -0.22, 1.35, person
0.93, -0.02, 1.11, laptop
-0.72, -1.51, 4.34, tv
0.06, -0.06, 1.95, laptop
0.17, 0.06, 0.34, cup
1.41, -0.20, 0.96, person
1.38, -0.23, 1.35, person
0.93, -0.03, 1.14, laptop
0.73, -0.04, 1.13, bottle
0.00, -0.09, 2.06, laptop
0.16, 0.06, 0.34, cup
1.40, -0.17, 0.99, person
1.31, -0.22, 1.44, person
0.69, -0.03, 1.14, bottle
-0.05, -0.16, 2.75, laptop
0.16, 0.06, 0.33, cup
1.40, -0.13, 1.00, person
1.35, -0.19, 1.42, person
0.69, -0.02, 1.16, bottle
-0.03, -0.16, 2.52, laptop
0.16, 0.06, 0.33, cup
1.39, -0.12, 1.00, person
1.35, -0.17, 1.41, person
0.69, -0.02, 1.15, bottle
0.89, 0.01, 1.16, laptop
1.39, -0.16, 0.99, person
0.16, 0.06, 0.33, cup
1.36, -0.20, 1.38, person
0.90, -0.01, 1.14, laptop
-0.01, -0.06, 2.00, laptop
1.38, -0.21, 0.99, person
0.16, 0.06, 0.33, cup
1.29, -0.25, 1.42, person
0.88, -0.04, 1.12, laptop
-0.04, -0.06, 1.88, laptop
0.15, 0.06, 0.33, cup
1.39, -0.17, 1.02, person
1.31, -0.23, 1.41, person
0.67, -0.04, 1.15, bottle
0.86, -0.03, 1.14, laptop
-0.04, -0.07, 1.99, laptop
1.38, -0.17, 1.02, person
0.15, 0.06, 0.33, cup
1.31, -0.23, 1.42, person
0.67, -0.04, 1.15, bottle
0.85, -0.03, 1.15, laptop
-0.03, -0.08, 2.06, laptop
1.39, -0.17, 1.02, person
0.16, 0.06, 0.33, cup
1.32, -0.23, 1.41, person
0.85, -0.02, 1.14, laptop
0.12, 0.08, 0.38, dining table
0.15, 0.06, 0.33, cup
-0.04, -0.13, 1.97, laptop
1.38, -0.10, 1.04, person
1.33, -0.16, 1.43, person
0.69, -0.02, 1.19, bottle
0.84, 0.01, 1.14, laptop
0.15, 0.06, 0.33, cup
1.38, -0.06, 1.04, person
-0.07, -0.16, 2.16, laptop
1.33, -0.15, 1.44, person
0.67, -0.03, 1.15, bottle
0.83, 0.04, 1.15, laptop
0.15, 0.06, 0.33, cup
-0.10, -0.19, 2.68, laptop
1.37, -0.08, 1.05, person
1.32, -0.15, 1.44, person
-0.10, -0.17, 2.56, laptop
0.15, 0.06, 0.33, cup
1.39, -0.08, 1.06, person
1.32, -0.17, 1.44, person
0.72, -0.02, 1.25, bottle
-0.84, -1.49, 3.93, tv
-0.09, -0.17, 2.70, laptop
1.39, -0.10, 1.05, person
0.15, 0.06, 0.33, cup
1.33, -0.18, 1.44, person
0.68, -0.02, 1.18, bottle
-0.01, -0.13, 2.13, laptop
0.15, 0.06, 0.33, cup
1.39, -0.11, 1.03, person
1.35, -0.17, 1.43, person
0.86, 0.01, 1.12, laptop
0.68, -0.02, 1.14, bottle
1.39, -0.07, 1.04, person
0.16, 0.06, 0.33, cup
1.33, -0.14, 1.45, person
1.11, 0.07, 0.77, laptop
0.85, 0.03, 1.13, laptop
0.37, 0.08, 0.37, laptop
0.15, 0.06, 0.33, cup
1.39, -0.07, 1.05, person
-0.04, -0.19, 2.68, laptop
1.31, -0.14, 1.45, person
-0.74, -1.58, 4.07, tv
1.11, 0.07, 0.78, laptop
0.37, 0.08, 0.37, laptop
-0.05, -0.16, 2.49, laptop
0.15, 0.06, 0.33, cup
1.39, -0.09, 1.06, person
1.34, -0.17, 1.45, person
-0.82, -1.54, 4.06, tv
0.68, -0.02, 1.16, bottle
-0.01, -0.08, 1.96, laptop
0.16, 0.06, 0.33, cup
1.40, -0.15, 1.04, person
1.31, -0.22, 1.44, person
0.69, -0.03, 1.15, bottle
0.86, -0.02, 1.13, laptop
-0.01, -0.09, 2.33, laptop
0.16, 0.06, 0.33, cup
1.31, -0.23, 1.44, person
1.40, -0.16, 1.04, person
0.85, -0.02, 1.13, laptop
0.69, -0.04, 1.15, bottle
0.37, 0.07, 0.37, laptop
1.12, -0.02, 0.76, laptop
0.01, -0.07, 1.81, laptop
0.16, 0.06, 0.33, cup
1.40, -0.16, 1.03, person
1.33, -0.22, 1.43, person
1.12, -0.00, 0.77, laptop
0.04, -0.07, 1.80, laptop
1.40, -0.15, 1.01, person
0.16, 0.06, 0.33, cup
1.37, -0.21, 1.40, person
1.12, 0.00, 0.75, laptop
0.37, 0.07, 0.36, laptop
1.12, 0.00, 0.75, cell phone
1.39, -0.18, 0.99, person
0.15, 0.06, 0.32, cup
1.36, -0.24, 1.38, person
-0.19, -0.07, 0.52, person
0.36, 0.06, 0.36, laptop
1.12, -0.02, 0.73, laptop
0.88, -0.03, 1.10, laptop
0.12, 0.08, 0.37, dining table
0.71, -0.04, 1.12, bottle
0.08, -0.06, 1.90, laptop
1.41, -0.20, 0.98, person
0.17, 0.06, 0.33, cup
1.38, -0.25, 1.39, person
0.74, -0.05, 1.14, bottle
1.14, -0.03, 0.74, laptop
0.90, -0.04, 1.10, laptop
0.13, 0.08, 0.39, dining table
0.04, -0.10, 2.05, laptop
1.40, -0.15, 1.00, person
1.38, -0.21, 1.39, person
0.16, 0.06, 0.34, cup
0.72, -0.03, 1.14, bottle
0.37, 0.07, 0.37, laptop
0.06, -0.12, 2.18, laptop
1.40, -0.12, 0.98, person
0.16, 0.06, 0.33, cup
1.39, -0.18, 1.40, person
-0.17, -0.08, 0.52, person
1.13, 0.03, 0.75, laptop
0.09, -0.06, 1.69, laptop
1.41, -0.17, 0.95, person
0.17, 0.06, 0.34, cup
1.42, -0.22, 1.35, person
0.90, -0.02, 1.09, laptop
0.08, -0.06, 1.86, laptop
0.17, 0.06, 0.34, cup
1.41, -0.19, 0.95, person
1.40, -0.23, 1.36, person
0.13, 0.08, 0.38, dining table
0.38, 0.07, 0.37, laptop
0.08, -0.08, 1.96, laptop
1.41, -0.18, 0.94, person
0.17, 0.06, 0.34, cup
1.41, -0.21, 1.36, person
0.09, -0.07, 1.79, laptop
0.17, 0.06, 0.34, cup
1.42, -0.18, 0.93, person
1.42, -0.22, 1.35, person
0.13, 0.08, 0.39, dining table
-0.75, -1.66, 4.77, tv
0.09, -0.08, 1.94, laptop
0.17, 0.06, 0.34, cup
1.41, -0.18, 0.93, person
1.43, -0.21, 1.35, person
1.15, -0.01, 0.74, cell phone
0.38, 0.07, 0.37, laptop
0.09, -0.08, 1.94, laptop
0.17, 0.06, 0.34, cup
1.43, -0.20, 1.34, person
1.12, -0.01, 0.74, cell phone
0.11, -0.09, 2.12, laptop
0.17, 0.06, 0.34, cup
1.44, -0.21, 1.34, person
0.75, -0.03, 1.13, bottle
0.13, 0.08, 0.39, dining table
0.91, -0.01, 1.09, laptop
0.11, -0.09, 2.08, laptop
0.17, 0.06, 0.34, cup
1.44, -0.21, 1.33, person
0.91, -0.01, 1.08, laptop
0.75, -0.03, 1.13, bottle
0.27, 0.20, 0.97, dining table
0.11, -0.08, 1.98, laptop
0.17, 0.06, 0.34, cup
1.44, -0.21, 1.32, person
0.76, -0.03, 1.14, bottle
0.13, 0.08, 0.39, dining table
0.12, -0.08, 1.96, laptop
0.17, 0.06, 0.34, cup
1.44, -0.21, 1.32, person
0.76, -0.03, 1.13, bottle
0.92, -0.02, 1.09, laptop
0.13, 0.08, 0.39, dining table
0.11, -0.09, 2.18, laptop
0.17, 0.06, 0.34, cup
1.43, -0.21, 1.32, person
0.92, -0.02, 1.09, laptop
0.75, -0.03, 1.13, bottle
1.07, -0.01, 0.73, cell phone
0.11, -0.07, 1.85, laptop
0.17, 0.06, 0.34, cup
1.44, -0.22, 1.32, person
0.79, -0.04, 1.17, bottle
0.12, -0.07, 1.94, laptop
0.17, 0.06, 0.34, cup
1.45, -0.22, 1.32, person
0.76, -0.04, 1.13, bottle
0.91, -0.02, 1.08, laptop
0.13, 0.09, 0.40, dining table
-0.68, -1.57, 4.59, tv
0.12, -0.07, 1.87, laptop
0.17, 0.06, 0.34, cup
1.44, -0.22, 1.31, person
0.76, -0.04, 1.13, bottle
0.17, -0.12, 2.75, laptop
0.17, 0.06, 0.34, cup
1.45, -0.22, 1.30, person
0.28, 0.19, 0.93, dining table
0.15, -0.08, 2.11, laptop
0.18, 0.06, 0.34, cup
1.43, -0.23, 1.32, person
-0.60, -1.45, 4.30, tv
0.14, -0.07, 2.00, laptop
0.17, 0.06, 0.34, cup
1.45, -0.23, 1.30, person
1.37, -0.10, 1.98, bottle
0.30, 0.21, 0.99, dining table
0.14, -0.06, 1.85, laptop
0.18, 0.06, 0.34, cup
1.42, -0.24, 1.36, person
0.91, -0.03, 1.05, laptop
0.14, 0.09, 0.39, dining table
0.13, -0.07, 1.90, laptop
0.17, 0.06, 0.34, cup
1.45, -0.23, 1.31, person
0.77, -0.04, 1.14, bottle
0.38, 0.07, 0.36, chair
0.14, 0.09, 0.39, dining table
0.11, -0.07, 1.98, laptop
0.17, 0.06, 0.34, cup
1.44, -0.24, 1.32, person
0.76, -0.05, 1.14, bottle
-0.79, -1.64, 4.88, tv
0.13, -0.04, 1.87, laptop
0.17, 0.06, 0.33, cup
1.43, -0.28, 1.31, person
0.14, 0.09, 0.39, dining table
0.17, -0.03, 2.05, laptop
0.18, 0.06, 0.33, cup
1.43, -0.31, 1.29, person
0.78, -0.07, 1.10, bottle
0.75, 0.44, 2.21, dining table
0.16, -0.03, 1.92, laptop
0.18, 0.06, 0.33, cup
1.41, -0.31, 1.35, person
0.78, -0.07, 1.10, bottle
0.15, 0.09, 0.39, dining table
0.14, -0.04, 1.87, laptop
0.18, 0.06, 0.33, cup
1.45, -0.28, 1.29, person
0.15, 0.09, 0.38, dining table
0.15, -0.03, 1.48, laptop
0.18, 0.06, 0.33, cup
1.47, -0.28, 1.28, person
0.20, -0.05, 1.84, laptop
0.18, 0.06, 0.33, cup
1.48, -0.28, 1.25, person
0.80, -0.06, 1.08, bottle
0.16, 0.10, 0.41, dining table
0.22, -0.05, 1.93, laptop
0.18, 0.06, 0.33, cup
1.49, -0.28, 1.24, person
5.19, -1.07, 2.77, person
0.82, -0.06, 1.10, bottle
-0.53, -1.46, 4.65, tv
0.15, 0.09, 0.38, dining table
0.22, -0.06, 1.89, laptop
0.18, 0.06, 0.33, cup
1.49, -0.27, 1.24, person
0.81, -0.06, 1.09, bottle
0.64, 0.40, 1.80, dining table
0.23, -0.06, 1.89, laptop
1.51, -0.27, 1.23, person
0.19, 0.06, 0.33, cup
4.86, -0.93, 2.55, person
-0.46, -1.51, 4.71, tv
0.28, -0.07, 1.84, laptop
0.19, 0.06, 0.33, cup
1.53, -0.25, 1.21, person
0.84, -0.05, 1.06, bottle
-0.37, -1.71, 5.17, tv
4.18, -0.72, 2.13, person
0.28, -0.07, 1.89, laptop
0.19, 0.06, 0.33, cup
1.50, -0.27, 1.26, person
4.38, -0.80, 2.24, person
0.84, -0.05, 1.06, bottle
-0.39, -1.67, 5.16, tv
0.28, -0.05, 1.90, laptop
0.19, 0.06, 0.33, cup
1.52, -0.31, 1.20, person
-0.41, -1.41, 4.62, tv
0.83, -0.07, 1.06, bottle
0.30, -0.05, 1.84, laptop
0.19, 0.06, 0.33, cup
1.50, -0.30, 1.25, person
4.30, -0.88, 2.16, person
-0.35, -1.55, 4.99, tv
0.20, 0.06, 0.33, cup
0.30, -0.07, 1.82, laptop
1.53, -0.27, 1.19, person
1.01, -0.05, 1.00, laptop
0.85, -0.06, 1.06, bottle
-0.30, -1.65, 5.10, tv
0.20, 0.06, 0.33, cup
0.31, -0.08, 1.80, laptop
1.54, -0.23, 1.19, person
0.16, 0.09, 0.39, dining table
0.36, -0.09, 1.84, laptop
0.20, 0.06, 0.33, cup
1.57, -0.22, 1.16, person
-0.11, -1.65, 4.90, tv
0.17, 0.09, 0.38, dining table
0.89, -0.04, 1.05, bottle
0.20, 0.06, 0.33, cup
1.57, -0.22, 1.16, person
1.04, -0.02, 0.99, laptop
0.17, 0.09, 0.38, dining table
-0.08, -1.60, 4.80, tv
0.20, 0.06, 0.33, cup
1.54, -0.23, 1.24, person
-0.13, -1.63, 4.84, tv
0.20, 0.06, 0.33, cup
0.33, -0.09, 1.84, laptop
1.53, -0.22, 1.25, person
-0.15, -1.76, 5.13, tv
0.86, -0.06, 1.05, bottle
3.90, -0.09, 2.04, person
0.16, 0.09, 0.39, dining table
0.19, 0.06, 0.33, cup
0.33, -0.10, 1.86, laptop
1.56, -0.19, 1.24, person
0.85, -0.05, 1.05, bottle
-0.13, -1.78, 5.06, tv
4.19, -0.03, 2.20, person
0.19, 0.06, 0.33, cup
0.32, -0.12, 1.90, laptop
1.53, -0.17, 1.26, person
0.99, 0.01, 1.00, laptop
-0.12, -1.84, 5.11, tv
0.85, -0.04, 1.07, bottle
0.19, 0.06, 0.33, cup
0.33, -0.12, 1.97, laptop
1.53, -0.17, 1.26, person
0.99, 0.01, 1.00, laptop
-0.13, -1.82, 5.07, tv
0.19, 0.06, 0.33, cup
1.54, -0.18, 1.25, person
1.00, 0.00, 0.99, laptop
-0.11, -1.84, 5.15, tv
0.89, -0.05, 1.11, bottle
0.19, 0.06, 0.33, cup
1.54, -0.19, 1.26, person
-0.16, -1.72, 4.81, tv
0.99, 0.00, 1.00, laptop
0.85, -0.04, 1.07, bottle
0.32, -0.15, 2.33, laptop
0.19, 0.06, 0.34, cup
1.52, -0.19, 1.28, person
0.97, 0.01, 1.01, laptop
0.14, 0.08, 0.38, dining table
-0.25, -1.81, 5.05, tv
0.19, 0.06, 0.33, cup
1.53, -0.18, 1.27, person
0.14, 0.08, 0.38, dining table
-0.22, -1.76, 4.90, tv
0.19, 0.06, 0.33, cup
1.54, -0.17, 1.27, person
-0.23, -2.08, 5.70, tv
0.98, 0.01, 1.01, laptop
0.19, 0.06, 0.33, cup
1.53, -0.16, 1.28, person
-0.25, -1.99, 5.42, tv
0.38, 0.08, 0.35, laptop
0.97, 0.02, 1.02, laptop
0.14, 0.08, 0.38, dining table
0.19, 0.06, 0.33, cup
1.52, -0.15, 1.29, person
